SEI10,ID,AGE,INCOME16,EDUC,RACE,Black,White,Other,Male,Female,Urban,Fulltime,Parttime,NotWorking,Unemployed,KeepingHouse,Retired,AtSchool
25.2,2149,80,14,13,1,0,1,0,1,0,1,0,1,0,0,0,0,0
12.4,2150,83,15,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
12.6,2152,22,2,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
80.9,2153,38,20,17,1,0,1,0,0,1,1,0,0,1,0,0,0,0
28.1,2154,42,18,12,1,0,1,0,1,0,1,1,0,0,0,0,0,0
19.6,2156,29,13,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
47.9,2157,37,19,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
37.9,2158,61,14,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
63.7,2159,71,20,15,1,0,1,0,1,0,1,1,0,0,0,0,0,0
49.2,2160,35,13,9,1,0,1,0,0,1,1,1,0,0,0,0,0,0
46,2161,21,16,13,2,1,0,0,1,0,1,1,0,0,0,0,0,0
36.9,2162,63,21,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
68,2163,67,17,15,1,0,1,0,1,0,1,0,0,0,0,0,1,0
24.2,2164,27,26,12,1,0,1,0,0,1,1,1,0,0,0,0,0,0
28.4,2166,33,16,12,1,0,1,0,1,0,1,1,0,0,0,0,0,0
39.7,2167,47,18,17,1,0,1,0,0,1,1,0,1,0,0,0,0,0
70.5,2168,26,23,16,1,0,1,0,1,0,1,1,0,0,0,0,0,0
24.2,2169,36,18,12,1,0,1,0,0,1,1,1,0,0,0,0,0,0
31,2170,64,21,13,1,0,1,0,1,0,1,0,1,0,0,0,0,0
29.6,2171,81,21,14,1,0,1,0,1,0,1,1,0,0,0,0,0,0
77.2,2172,76,19,17,1,0,1,0,0,1,1,0,0,0,0,0,1,0
14,2173,23,12,13,1,0,1,0,0,1,1,0,0,0,0,1,0,0
18.6,2174,71,5,9,1,0,1,0,1,0,1,0,1,0,0,0,0,0
14.8,2175,30,14,13,2,1,0,0,1,0,1,1,0,0,0,0,0,0
60.3,2176,48,23,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
24,2177,39,18,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
68.6,2178,71,14,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
19.2,2179,25,14,12,1,0,1,0,1,0,1,1,0,0,0,0,0,0
45.1,2180,23,17,15,1,0,1,0,1,0,1,1,0,0,0,0,0,0
59.8,2181,53,20,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
32,2182,63,14,13,3,0,0,1,0,1,1,0,0,0,0,0,1,0
84.2,2183,23,19,17,1,0,1,0,0,1,1,0,0,0,1,0,0,0
26.9,2184,60,18,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
13.6,2185,78,18,13,1,0,1,0,0,1,1,0,0,0,0,1,0,0
57.3,2186,32,18,14,1,0,1,0,1,0,1,1,0,0,0,0,0,0
21.6,2187,49,21,14,1,0,1,0,0,1,1,1,0,0,0,0,0,0
70.3,2188,62,26,20,1,0,1,0,0,1,1,0,1,0,0,0,0,0
69.4,2189,31,24,20,1,0,1,0,0,1,1,1,0,0,0,0,0,0
57.8,2190,69,26,19,1,0,1,0,1,0,1,1,0,0,0,0,0,0
84,2191,67,26,18,1,0,1,0,1,0,1,1,0,0,0,0,0,0
65.3,2192,24,16,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
81,2193,29,23,19,1,0,1,0,1,0,1,1,0,0,0,0,0,0
18.8,2194,30,8,13,2,1,0,0,0,1,1,1,0,0,0,0,0,0
34.7,2195,77,13,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
38.1,2196,25,18,19,1,0,1,0,1,0,1,1,0,0,0,0,0,0
64.5,2197,50,11,21,1,0,1,0,1,0,1,1,0,0,0,0,0,0
41.1,2198,78,17,15,1,0,1,0,0,1,1,0,0,0,0,0,1,0
85.2,2199,33,22,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
24.2,2200,67,22,15,1,0,1,0,1,0,1,1,0,0,0,0,0,0
63.7,2202,30,20,17,1,0,1,0,0,1,1,0,1,0,0,0,0,0
52,2203,65,18,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
37.2,2204,67,17,13,1,0,1,0,0,1,1,0,0,0,0,1,0,0
37.6,2205,45,22,20,1,0,1,0,1,0,1,1,0,0,0,0,0,0
21.8,2206,34,19,13,1,0,1,0,1,0,1,0,0,0,1,0,0,0
68.6,2207,29,17,14,1,0,1,0,0,1,1,1,0,0,0,0,0,0
32.6,2208,84,18,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
21.6,2209,39,14,11,1,0,1,0,0,1,1,0,0,0,0,1,0,0
38.8,2210,76,21,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
71.8,2211,69,9,18,1,0,1,0,0,1,1,0,0,0,0,0,1,0
67.7,2212,43,9,13,3,0,0,1,1,0,1,1,0,0,0,0,0,0
50.1,2214,67,15,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
25.2,2215,59,10,13,2,1,0,0,1,0,1,0,0,0,0,1,0,0
65.3,2216,64,10,15,2,1,0,0,1,0,1,0,0,0,0,1,0,0
19.6,2217,23,10,13,3,0,0,1,0,1,1,0,0,0,0,1,0,0
13.6,2218,32,6,11,1,0,1,0,1,0,1,1,0,0,0,0,0,0
32.6,2219,46,6,13,2,1,0,0,0,1,1,0,0,0,0,1,0,0
57.5,2221,64,9,15,2,1,0,0,0,1,1,0,1,0,0,0,0,0
73.5,2222,46,24,13,3,0,0,1,1,0,1,1,0,0,0,0,0,0
18.6,2224,18,24,13,3,0,0,1,1,0,1,0,1,0,0,0,0,0
35.8,2225,20,18,15,1,0,1,0,0,1,1,0,0,0,0,0,0,1
71,2226,65,21,18,1,0,1,0,1,0,1,0,0,0,0,0,1,0
32,2227,63,18,13,1,0,1,0,1,0,1,0,0,0,0,0,1,0
28.7,2228,80,19,13,1,0,1,0,1,0,1,0,0,0,0,0,1,0
52.9,2229,21,17,14,3,0,0,1,1,0,1,1,0,0,0,0,0,0
46.6,2230,40,20,13,1,0,1,0,1,0,1,0,0,1,0,0,0,0
81.6,2231,33,23,16,1,0,1,0,1,0,1,1,0,0,0,0,0,0
20.1,2232,22,9,14,2,1,0,0,0,1,1,1,0,0,0,0,0,0
26.9,2233,68,8,13,1,0,1,0,0,1,1,0,0,0,0,1,0,0
18.6,2234,32,17,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
12.6,2236,55,16,12,2,1,0,0,0,1,1,0,0,0,0,1,0,0
13.6,2237,21,15,15,3,0,0,1,0,1,1,0,1,0,0,0,0,0
17.5,2238,18,20,12,1,0,1,0,1,0,1,0,1,0,0,0,0,0
34.6,2239,39,10,11,2,1,0,0,1,0,1,1,0,0,0,0,0,0
65.3,2240,27,19,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
32,2241,29,17,13,2,1,0,0,1,0,1,1,0,0,0,0,0,0
68.6,2244,40,24,13,1,0,1,0,1,0,1,0,0,0,1,0,0,0
19.7,2245,20,11,13,1,0,1,0,0,1,1,0,1,0,0,0,0,0
23.8,2246,27,20,15,2,1,0,0,1,0,1,0,1,0,0,0,0,0
12.6,2247,53,2,13,2,1,0,0,0,1,1,1,0,0,0,0,0,0
12.6,2248,49,8,13,2,1,0,0,0,1,1,0,1,0,0,0,0,0
28.7,2249,62,3,13,2,1,0,0,1,0,1,0,0,0,0,0,1,0
41,2250,49,11,13,2,1,0,0,1,0,1,0,0,0,0,1,0,0
50,2251,48,17,13,2,1,0,0,1,0,1,1,0,0,0,0,0,0
49.6,2253,61,4,16,2,1,0,0,1,0,0,0,0,0,1,0,0,0
20.1,2255,44,9,8,2,1,0,0,0,1,0,1,0,0,0,0,0,0
12.6,2256,70,11,8,2,1,0,0,0,1,0,0,0,0,0,0,1,0
20.7,2257,60,1,13,2,1,0,0,0,1,0,0,0,0,0,1,0,0
13.3,2258,51,5,11,2,1,0,0,0,1,0,0,1,0,0,0,0,0
18.6,2259,49,17,13,2,1,0,0,1,0,0,1,0,0,0,0,0,0
38.8,2260,52,18,17,2,1,0,0,0,1,0,0,0,0,0,1,0,0
14,2262,56,14,13,1,0,1,0,1,0,1,0,0,0,0,1,0,0
31.6,2263,43,25,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
84.2,2264,41,11,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
43.4,2265,42,21,12,1,0,1,0,1,0,1,1,0,0,0,0,0,0
31.6,2266,65,9,11,1,0,1,0,1,0,1,0,0,0,0,0,1,0
84.2,2268,44,24,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
77.2,2269,79,25,15,1,0,1,0,0,1,1,0,0,0,0,0,1,0
24.2,2270,46,24,9,1,0,1,0,0,1,1,0,0,0,0,1,0,0
36.4,2271,72,12,13,1,0,1,0,1,0,1,0,0,0,0,0,1,0
77.2,2272,56,20,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
17,2273,58,2,14,1,0,1,0,0,1,1,0,0,0,0,1,0,0
53.9,2274,53,20,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
36.7,2275,33,24,11,3,0,0,1,1,0,1,1,0,0,0,0,0,0
30.9,2276,26,11,12,3,0,0,1,0,1,1,1,0,0,0,0,0,0
69.3,2277,56,20,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
31,2278,40,19,12,1,0,1,0,1,0,1,1,0,0,0,0,0,0
84.2,2279,59,22,21,1,0,1,0,1,0,1,0,0,0,0,0,1,0
12.6,2281,52,18,17,2,1,0,0,0,1,1,1,0,0,0,0,0,0
32,2282,60,12,12,2,1,0,0,1,0,1,0,1,0,0,0,0,0
23.3,2283,27,11,13,1,0,1,0,1,0,1,0,0,0,1,0,0,0
69.4,2284,70,21,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
14.6,2285,38,5,11,2,1,0,0,0,1,1,0,0,0,0,1,0,0
45.4,2286,57,10,12,3,0,0,1,1,0,1,0,0,0,0,1,0,0
13.6,2287,54,24,11,1,0,1,0,0,1,1,0,1,0,0,0,0,0
21.6,2288,21,15,12,2,1,0,0,0,1,1,0,1,0,0,0,0,0
14,2289,83,8,7,3,0,0,1,1,0,1,0,0,0,0,0,1,0
31.2,2290,46,14,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
31,2292,24,22,13,3,0,0,1,1,0,1,1,0,0,0,0,0,0
25.2,2293,37,21,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
43.9,2294,47,21,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
28.6,2295,24,12,14,2,1,0,0,0,1,1,1,0,0,0,0,0,0
28.7,2296,66,19,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
43,2297,63,21,11,1,0,1,0,0,1,1,0,0,0,0,0,1,0
62,2298,58,20,13,1,0,1,0,1,0,1,0,0,0,1,0,0,0
21.8,2299,42,23,11,1,0,1,0,0,1,1,0,0,0,0,1,0,0
74.8,2300,48,17,18,1,0,1,0,1,0,1,0,0,0,0,0,1,0
33.4,2301,54,20,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
62,2303,37,20,16,1,0,1,0,1,0,1,1,0,0,0,0,0,0
24.2,2304,59,17,7,1,0,1,0,0,1,1,0,0,0,0,1,0,0
36.4,2305,54,22,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
52,2306,35,18,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
80.7,2307,29,18,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
13.6,2308,35,13,12,2,1,0,0,0,1,1,1,0,0,0,0,0,0
18.6,2309,68,22,17,2,1,0,0,1,0,1,0,1,0,0,0,0,0
13.6,2310,55,16,7,1,0,1,0,1,0,1,1,0,0,0,0,0,0
45.1,2311,57,18,15,1,0,1,0,1,0,1,0,0,0,1,0,0,0
85,2312,78,2,17,3,0,0,1,1,0,1,0,0,0,0,0,1,0
67.7,2313,71,21,17,1,0,1,0,1,0,1,0,0,0,0,0,1,0
77.4,2314,64,24,21,1,0,1,0,1,0,1,0,0,0,0,0,1,0
32,2315,44,26,12,1,0,1,0,1,0,1,0,0,0,1,0,0,0
35.8,2317,25,19,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
65.3,2318,30,19,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
43,2319,58,19,15,3,0,0,1,0,1,1,1,0,0,0,0,0,0
67.7,2320,76,20,13,1,0,1,0,1,0,1,0,0,0,0,0,1,0
20.1,2321,28,16,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
25.2,2322,51,21,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
84,2323,35,22,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
24.2,2324,22,16,15,2,1,0,0,0,1,1,1,0,0,0,0,0,0
82.4,2325,25,1,17,2,1,0,0,0,1,1,0,0,0,0,0,0,1
61.4,2326,59,20,20,1,0,1,0,0,1,1,1,0,0,0,0,0,0
37.2,2327,55,6,13,1,0,1,0,0,1,1,0,0,0,0,1,0,0
55.3,2328,84,12,17,1,0,1,0,1,0,1,0,0,0,0,0,1,0
13.6,2329,55,9,9,2,1,0,0,0,1,1,0,0,0,0,1,0,0
24.8,2330,79,6,13,1,0,1,0,1,0,1,0,0,0,0,0,1,0
76.3,2331,84,7,14,1,0,1,0,0,1,1,0,0,0,0,0,1,0
84.2,2332,65,21,16,3,0,0,1,0,1,1,0,0,0,0,1,0,0
77.4,2333,61,18,17,2,1,0,0,1,0,1,1,0,0,0,0,0,0
19.6,2334,26,4,10,3,0,0,1,0,1,1,1,0,0,0,0,0,0
50.3,2335,57,17,13,1,0,1,0,0,1,1,0,0,1,0,0,0,0
84.2,2336,31,23,18,1,0,1,0,0,1,1,0,1,0,0,0,0,0
67.7,2337,38,24,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
32,2338,51,17,12,1,0,1,0,1,0,1,0,0,0,0,0,1,0
71.4,2340,55,18,19,1,0,1,0,1,0,1,1,0,0,0,0,0,0
43,2341,46,18,21,1,0,1,0,0,1,1,1,0,0,0,0,0,0
52.6,2342,80,10,17,1,0,1,0,0,1,0,0,0,0,0,0,1,0
23.3,2343,53,14,15,2,1,0,0,1,0,0,0,0,0,0,0,1,0
13.6,2344,31,10,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
24,2345,53,23,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
25.7,2346,24,15,12,1,0,1,0,0,1,0,1,0,0,0,0,0,0
61.4,2347,63,13,21,1,0,1,0,0,1,0,0,0,0,0,1,0,0
79.4,2348,38,23,19,1,0,1,0,1,0,0,1,0,0,0,0,0,0
68.6,2349,44,24,19,1,0,1,0,1,0,0,1,0,0,0,0,0,0
39.7,2350,54,25,15,1,0,1,0,0,1,0,0,1,0,0,0,0,0
70.3,2352,52,23,17,1,0,1,0,0,1,0,1,0,0,0,0,0,0
68.6,2353,54,22,17,3,0,0,1,0,1,0,0,1,0,0,0,0,0
75.5,2354,43,19,20,1,0,1,0,0,1,0,1,0,0,0,0,0,0
74.8,2355,31,22,17,1,0,1,0,1,0,0,0,0,1,0,0,0,0
38.8,2356,48,20,13,1,0,1,0,0,1,0,0,1,0,0,0,0,0
76.7,2358,50,20,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
49.6,2359,58,24,17,1,0,1,0,0,1,1,0,0,0,0,0,1,0
38.1,2360,50,19,19,1,0,1,0,0,1,1,1,0,0,0,0,0,0
76.3,2361,62,25,19,1,0,1,0,0,1,1,1,0,0,0,0,0,0
68,2362,60,26,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
21.8,2363,20,20,14,1,0,1,0,0,1,1,0,1,0,0,0,0,0
60.5,2364,30,21,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
37.6,2365,35,9,10,1,0,1,0,1,0,1,0,0,0,0,1,0,0
83.8,2366,68,7,17,1,0,1,0,1,0,1,0,0,0,0,0,1,0
20.7,2367,60,22,7,3,0,0,1,1,0,1,0,0,0,0,0,1,0
73.9,2368,36,25,19,1,0,1,0,0,1,1,1,0,0,0,0,0,0
35.8,2369,58,16,14,1,0,1,0,0,1,1,0,0,0,0,1,0,0
76.3,2370,71,10,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
32,2371,22,15,13,1,0,1,0,1,0,1,0,1,0,0,0,0,0
28.7,2372,59,8,13,2,1,0,0,0,1,1,0,0,0,0,1,0,0
52,2373,37,18,14,1,0,1,0,0,1,1,1,0,0,0,0,0,0
37.6,2375,30,16,14,1,0,1,0,0,1,1,0,0,0,1,0,0,0
77.4,2376,61,22,15,2,1,0,0,1,0,1,1,0,0,0,0,0,0
37.6,2377,44,16,13,1,0,1,0,0,1,1,0,0,1,0,0,0,0
24.2,2378,36,10,15,2,1,0,0,0,1,1,0,1,0,0,0,0,0
62.6,2380,68,14,21,1,0,1,0,0,1,1,1,0,0,0,0,0,0
20.1,2381,39,16,5,1,0,1,0,0,1,1,0,1,0,0,0,0,0
31.2,2382,46,11,16,3,0,0,1,1,0,1,0,1,0,0,0,0,0
37.6,2383,20,17,13,1,0,1,0,0,1,1,0,0,0,0,0,0,1
14,2385,49,20,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0
14,2386,42,17,7,1,0,1,0,0,1,1,1,0,0,0,0,0,0
34.7,2388,28,18,13,3,0,0,1,1,0,1,0,0,0,0,0,0,1
14,2389,68,18,13,1,0,1,0,1,0,1,0,1,0,0,0,0,0
57.5,2391,52,24,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
60.3,2393,42,23,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
31.5,2394,33,20,10,3,0,0,1,1,0,1,1,0,0,0,0,0,0
50.4,2395,29,13,12,3,0,0,1,1,0,1,0,0,0,0,0,1,0
37.6,2396,39,10,14,1,0,1,0,0,1,1,0,0,0,0,1,0,0
18.6,2397,37,12,13,3,0,0,1,1,0,1,1,0,0,0,0,0,0
31.2,2398,54,17,12,1,0,1,0,1,0,1,1,0,0,0,0,0,0
19.6,2399,22,12,17,1,0,1,0,0,1,1,0,1,0,0,0,0,0
31.1,2400,21,3,13,1,0,1,0,1,0,1,0,0,0,1,0,0,0
18.8,2401,19,9,13,2,1,0,0,1,0,1,0,0,0,1,0,0,0
23.3,2402,49,1,7,1,0,1,0,1,0,1,0,0,0,0,1,0,0
25.2,2404,34,19,17,3,0,0,1,1,0,1,1,0,0,0,0,0,0
59.8,2406,36,16,14,1,0,1,0,0,1,1,1,0,0,0,0,0,0
21.6,2407,30,10,12,1,0,1,0,0,1,1,0,1,0,0,0,0,0
81,2408,67,10,16,1,0,1,0,1,0,1,0,0,0,0,0,1,0
24.2,2409,66,13,15,2,1,0,0,0,1,1,0,0,0,0,1,0,0
14,2410,33,13,9,3,0,0,1,1,0,1,0,1,0,0,0,0,0
38.8,2411,50,10,16,1,0,1,0,0,1,1,0,0,0,0,1,0,0
52.6,2412,86,15,21,3,0,0,1,0,1,1,0,0,0,0,0,1,0
31.2,2414,56,21,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
51.5,2415,29,19,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
32,2416,69,21,14,1,0,1,0,1,0,1,0,0,0,0,0,1,0
46.5,2417,31,15,13,3,0,0,1,0,1,1,1,0,0,0,0,0,0
32,2418,67,9,13,1,0,1,0,1,0,1,0,0,0,0,0,1,0
14,2419,59,15,21,1,0,1,0,0,1,1,1,0,0,0,0,0,0
20.5,2420,61,20,13,1,0,1,0,1,0,1,0,0,0,0,0,1,0
28.6,2421,56,21,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
82.5,2422,37,24,18,1,0,1,0,0,1,1,1,0,0,0,0,0,0
67.7,2423,67,11,13,1,0,1,0,1,0,1,0,1,0,0,0,0,0
10.6,2424,19,8,13,1,0,1,0,1,0,1,0,0,0,1,0,0,0
26.1,2426,42,21,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
63.7,2427,56,15,21,1,0,1,0,0,1,1,1,0,0,0,0,0,0
24.2,2428,59,3,14,1,0,1,0,0,1,1,0,0,0,1,0,0,0
84.2,2429,68,21,19,1,0,1,0,0,1,1,0,0,0,0,0,1,0
52,2430,62,18,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
71.7,2431,27,18,21,1,0,1,0,0,1,1,1,0,0,0,0,0,0
26.1,2433,38,18,15,1,0,1,0,0,1,1,0,0,0,0,1,0,0
84.2,2434,63,22,17,1,0,1,0,1,0,1,0,0,0,0,0,1,0
41,2435,81,12,11,1,0,1,0,0,1,1,0,0,0,0,0,1,0
37.6,2437,26,23,18,1,0,1,0,0,1,1,0,0,1,0,0,0,0
28.6,2438,24,7,17,1,0,1,0,0,1,1,0,1,0,0,0,0,0
62.9,2439,35,21,20,1,0,1,0,0,1,1,0,0,0,0,1,0,0
62,2440,52,22,16,1,0,1,0,1,0,1,1,0,0,0,0,0,0
78.3,2441,43,21,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
31.6,2442,68,21,17,1,0,1,0,0,1,1,0,1,0,0,0,0,0
89.3,2443,77,17,18,1,0,1,0,1,0,1,0,0,0,0,0,1,0
88.7,2446,58,22,19,1,0,1,0,0,1,1,1,0,0,0,0,0,0
84.2,2449,53,23,18,1,0,1,0,0,1,1,0,0,0,0,1,0,0
38.3,2450,70,23,14,1,0,1,0,1,0,1,0,0,0,0,0,1,0
20.7,2451,45,10,10,1,0,1,0,1,0,1,1,0,0,0,0,0,0
20.7,2452,72,19,13,1,0,1,0,1,0,1,0,1,0,0,0,0,0
37.6,2453,23,9,16,1,0,1,0,1,0,1,0,0,0,0,0,0,1
14,2454,19,18,14,1,0,1,0,1,0,0,0,0,0,1,0,0,0
63.1,2455,70,15,14,1,0,1,0,1,0,0,0,0,0,0,0,1,0
28.7,2456,53,20,15,1,0,1,0,1,0,0,1,0,0,0,0,0,0
52.4,2457,85,11,11,1,0,1,0,1,0,0,0,0,0,0,0,1,0
45.3,2458,57,25,15,1,0,1,0,0,1,0,1,0,0,0,0,0,0
24.6,2460,64,9,15,1,0,1,0,0,1,1,0,0,0,0,0,1,0
13.3,2461,62,20,13,1,0,1,0,0,1,1,0,1,0,0,0,0,0
31.1,2462,51,21,15,1,0,1,0,0,1,1,0,1,0,0,0,0,0
88.7,2463,36,23,20,1,0,1,0,0,1,1,1,0,0,0,0,0,0
13.6,2465,26,9,12,1,0,1,0,1,0,1,0,1,0,0,0,0,0
23,2466,64,10,13,1,0,1,0,1,0,1,0,0,0,0,0,1,0
84.5,2467,46,22,21,1,0,1,0,0,1,1,1,0,0,0,0,0,0
17,2468,25,14,16,1,0,1,0,0,1,1,0,0,0,0,0,0,1
53.8,2469,69,18,17,1,0,1,0,1,0,1,0,0,0,0,0,1,0
13.6,2471,65,21,8,3,0,0,1,0,1,1,0,0,0,0,1,0,0
69.3,2472,26,20,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
43,2473,25,15,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
24.2,2474,26,8,15,1,0,1,0,1,0,1,0,1,0,0,0,0,0
20.7,2475,55,14,15,2,1,0,0,1,0,1,0,0,0,0,1,0,0
32,2476,34,13,15,1,0,1,0,1,0,1,1,0,0,0,0,0,0
38.3,2477,39,25,17,1,0,1,0,0,1,0,1,0,0,0,0,0,0
78.3,2478,61,26,21,1,0,1,0,1,0,0,1,0,0,0,0,0,0
57.5,2479,48,19,13,1,0,1,0,1,0,0,0,0,1,0,0,0,0
32.6,2480,46,13,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0
67.7,2481,73,22,16,1,0,1,0,1,0,0,0,0,0,0,0,1,0
86.1,2482,83,15,13,1,0,1,0,0,1,0,0,0,0,0,0,1,0
43.9,2483,78,16,15,3,0,0,1,1,0,0,0,0,0,0,0,1,0
45.1,2484,56,23,15,1,0,1,0,1,0,0,0,0,0,0,0,1,0
27.4,2485,61,10,13,1,0,1,0,1,0,0,0,0,0,0,0,1,0
49.4,2486,50,26,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
24.2,2487,57,13,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
46,2488,78,18,11,1,0,1,0,1,0,0,0,0,0,0,0,1,0
26.1,2489,31,14,15,1,0,1,0,0,1,0,1,0,0,0,0,0,0
60.1,2490,73,20,20,1,0,1,0,1,0,0,0,0,1,0,0,0,0
59,2491,67,18,15,1,0,1,0,1,0,0,1,0,0,0,0,0,0
28.4,2492,81,9,11,1,0,1,0,1,0,0,0,0,0,0,0,1,0
80.2,2493,71,18,21,1,0,1,0,0,1,0,0,0,0,0,0,1,0
25.2,2495,58,16,13,1,0,1,0,1,0,1,0,0,0,0,0,1,0
43.1,2496,37,15,14,1,0,1,0,0,1,1,1,0,0,0,0,0,0
28.7,2499,42,19,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
38.8,2500,45,20,15,1,0,1,0,0,1,1,0,1,0,0,0,0,0
39.7,2501,49,26,16,1,0,1,0,0,1,1,0,0,0,0,1,0,0
62.9,2502,50,19,21,2,1,0,0,0,1,1,1,0,0,0,0,0,0
80.9,2503,76,18,10,3,0,0,1,1,0,1,0,0,0,0,0,1,0
20.7,2504,63,14,11,1,0,1,0,0,1,0,0,1,0,0,0,0,0
39.7,2505,28,10,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
20.7,2507,35,11,12,1,0,1,0,1,0,0,0,0,0,0,1,0,0
20.5,2508,54,19,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
37.6,2509,27,11,14,1,0,1,0,0,1,0,1,0,0,0,0,0,0
23.8,2510,55,13,12,1,0,1,0,0,1,0,0,0,0,0,1,0,0
37.2,2511,57,14,13,1,0,1,0,0,1,0,0,0,0,0,1,0,0
37.6,2512,44,20,14,1,0,1,0,0,1,0,0,1,0,0,0,0,0
60.3,2513,27,15,15,1,0,1,0,0,1,0,1,0,0,0,0,0,0
63.1,2514,35,21,15,1,0,1,0,1,0,0,1,0,0,0,0,0,0
62,2515,27,18,15,1,0,1,0,1,0,0,1,0,0,0,0,0,0
67.7,2517,48,16,15,1,0,1,0,1,0,0,0,0,0,1,0,0,0
21.3,2518,30,19,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
63.7,2519,34,17,18,1,0,1,0,0,1,1,1,0,0,0,0,0,0
46.6,2520,36,19,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
25.7,2521,29,17,13,1,0,1,0,0,1,1,0,0,0,0,1,0,0
41.1,2522,25,18,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
50.1,2523,67,20,15,1,0,1,0,1,0,1,0,0,0,0,0,1,0
38.2,2524,33,20,15,1,0,1,0,0,1,1,0,0,0,0,0,0,1
21.6,2525,50,21,15,1,0,1,0,0,1,1,0,0,0,0,1,0,0
23.8,2526,23,20,14,1,0,1,0,0,1,1,1,0,0,0,0,0,0
52.5,2527,35,20,14,2,1,0,0,1,0,1,1,0,0,0,0,0,0
52,2528,28,19,14,1,0,1,0,1,0,1,1,0,0,0,0,0,0
39.7,2529,62,18,11,1,0,1,0,0,1,0,0,0,0,0,0,1,0
18.6,2530,25,14,13,1,0,1,0,0,1,0,0,0,0,0,1,0,0
21.6,2531,30,19,15,1,0,1,0,0,1,0,0,0,0,0,1,0,0
50,2532,54,22,18,1,0,1,0,1,0,0,1,0,0,0,0,0,0
61.4,2534,47,20,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
83.8,2535,54,22,16,1,0,1,0,0,1,0,1,0,0,0,0,0,0
57.8,2536,55,18,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
